sid,trail_name,trail_img,trail_describ,trail_short_describ,trail_timetable,trail_time,geo_location_sid,geo_location_town_sid,difficulty_list_sid,coupon_status,price,memo,equipment,trails_display,trail_length,trail_height,trail_gpx
111,大雪山森林遊樂區森林浴步道,111-1.jpg,大雪山森林浴步道原名鞍馬山莊環站步道，由大雪山森林遊樂區的200林道41K進入步道，步道約與200林道平行，經小神木，環繞鞍馬山莊住宿區，最後由林道43K處遊客中心接回林道，是大雪山森林遊樂區內的主要休閒步道。大雪山森林遊樂區內具有豐富多樣的動植物資源，森林浴步道為大雪山森林遊樂區的縮影，走訪森林浴步道，可於最短時間領略此區的動植物風情。,大雪山森林浴步道原名鞍馬山莊環站步道，由大雪山森林遊樂區的200林道41K進入步道，步道約與200林道平行，經小神木，環繞鞍馬山莊住宿區，最後由林道43K處遊客中心接回林道，是大雪山森林遊樂區內的主要休閒步道。,"200林道41K步道入口→(0.6K, 15分鐘)→小神木→(0.1K, 2分鐘)→第一賓館叉路→(0.3K, 6分鐘)→第二賓館叉路→(1.1K, 22分鐘)→大雪山賓館叉路→(0.7K, 14分鐘)→小木屋區→(0.2K, 5分鐘)→200林道43K步道入口",1.17,台中市,和平區,1,0,500,"1.步道由200林道41公里處進入，43公里處出步道，或反向進出；若不想走原路返回，可直接走2公里的林道回到出發點，需時約30分鐘。亦可出至林道後過馬路至對面續行木馬古道環行回到森林浴步道出發點。
 
 2.大雪山森林遊樂區門票：全票200元，非假日150元，半票100元，小車100元。
 
 3.山區無加油站，需先加滿油再上山。",,,3公里,2250公尺,大雪山森林遊樂區森林浴步道.gpx
112,奇萊南峰步道,112-1.jpg,"位於南投和花蓮交界的奇萊南峰和南華山（又稱能高北峰）是台灣最容易親近的百岳之一，因位置相鄰，岳界常將二者搭配起來連走，合稱「奇萊南華」。大多數人都是經由坡度和緩、指標清楚、景觀絕佳的「能高越嶺道」西段進入山區，住宿天池山莊一晚後，隔天凌晨再輕裝前往兩座山頭；途中會經過天池岔路口、越過清淺的塔羅灣溪和之字形箭竹草坡後即可抵達奇萊南峰，早起者還有可能在山上看到光芒萬丈的日出雲海美景；回天池轉往南華山的途中，眼前盡是綿亙千里的綠地毯，周圍還有牛魔角卡賀爾山、能高、奇萊、雪山、合歡和干卓萬等群峰環繞，即使無法一一親臨，遠觀也是一種享受，續行可下切至「光被八表」紀念碑、走一小圈O型返回天池山莊。
 
 前身曾是「能高駐在所」和「天池保線所」的天池山莊在102年整建成為二層樓的綠建築，提供登山者舒適、寬敞和多元的休憩空間，讓更多民眾有機會走訪這條充滿人文史蹟與吊橋飛瀑的國家級步道、登上奇萊南華兩座百岳的殿堂，完成一趟穿越百年時空的高山古道之旅。",位於南投和花蓮交界的奇萊南峰和南華山（又稱能高北峰）是台灣最容易親近的百岳之一，因位置相鄰，岳界常將二者搭配起來連走，合稱「奇萊南華」。,"Day 1：屯原登山口→（4.5K,120分鐘）→雲海保線所→（8.6K,210分鐘）→天池山莊
 
 Day 2：天池山莊→（1K,60分鐘）→天池岔路→（2K,80分鐘）→奇萊南峰→（2K,55分鐘）→天池岔路→（1.4K,40分鐘）→南華山→（2K,50分鐘）→光被八表紀念碑→（2.5K,55分鐘）→天池山莊→（8.6K,180分鐘）→雲海保線所→（4.5K,100分鐘）→屯原登山口",48,南投縣,仁愛鄉,2,1,5000,"1.天池山莊需於住宿前5~60天在官網申請床位，不接受電話及現場預訂，每日限額88人，於住宿日前30日抽籤排定。
 2.能高越嶺道西段有多處崩塌地形，小心通過即可，但豪雨或颱風後應避免前往。
 3.屯原登山口前產業道路相當狹窄，且時常有當地農民之貨車往來，切勿將車輛停放路邊，以免阻礙交通甚至造成意外事故。登山口前設有停車場，請確實將車輛停放於停車場中，或是請部落民宿或當地發展協會協助接駁。",,,18.6公里,3358公尺,能高越嶺 奇萊南華.gpx
113,忘憂森林步道,113-1.jpg,"忘憂森林位於山林溪旁，經常處於霧氣氤氳的狀態，迷濛神秘，因此也被稱為迷霧森林。
 
 前往忘憂森林的路上，一旁是被雲霧層層包圍的茶園，恬靜的風光，令人不由自主在此佇足片刻，也對即將出現的景色更加期待。不久，枯樹水池沼澤赫然出現在眼前，這就是大名鼎鼎的忘憂森林了。上午，艷陽高照時，清澈水底的綠藻、湛藍的天空、綿綿的白雲加上矗立的枯木，看著眼前絕美的畫面，手指也不停按下快門。下午，雲霧繚繞，湖面水氣朦朧，柳杉隱隱若現，迷幻的氛圍再次佔用更多記憶體。
 
 擁有夢幻景色的忘憂森林，也很容易造訪，所以近年來成為拍攝廣告和婚紗的熱門景點。",忘憂森林位於山林溪旁，經常處於霧氣氤氳的狀態，迷濛神秘，因此也被稱為迷霧森林。,仁淵茶業旁的產業道路→(30分鐘)→鐵皮屋與指標→(5分鐘)→忘憂森林(折返)→(35分鐘)→產業道路入口,1.17,南投縣,鹿谷鄉,1,0,500,"1.步道濕滑泥濘，建議穿著防滑的鞋子、攜帶雨具。
 2.產業道路路段也可搭乘接駁車，車資約每人100元，可洽詢當地商家。
 3.忘憂森林可連接嶺頭山至金柑樹山後折返至杉林溪，全程約需4小時。也可經嶺頭山後，轉往溪頭，全程約需5小時。本區多條路線可連接，出發前請先查詢地圖。",,,1.3公里,1956公尺,忘憂森林.gpx
114,唐麻丹山步道,114-1.jpg,"唐麻丹山步道位於大甲溪南岸，在谷關七雄中排行最末，也是七雄中海拔高度最矮的一座，雖然高度最矮，但由登山口至山頂的落差超過650公尺，仍然是相當挑戰的路線。
 
 唐麻丹山登山口位於裡冷部落，山頂可與東卯山、屋我尾山稍來山遙遙相望。山頂下有一條通往蝴蝶谷瀑布的步道，可視體力及時間選擇是否順訪，是谷關七雄中唯一一條具有瀑布景觀的步道。",唐麻丹山步道位於大甲溪南岸，在谷關七雄中排行最末，也是七雄中海拔高度最矮的一座，雖然高度最矮，但由登山口至山頂的落差超過650公尺，仍然是相當挑戰的路線。,"裡冷登山口→(0.9K, 50分鐘)→0.9K涼亭→(0.6K, 35分鐘)→1.5K木樁→(0.8K, 25分鐘)→唐麻丹山三角點→(1.2K, 40分鐘)→蝴蝶谷岔路口→(0.8K, 25分鐘)→松鶴岔路口→(0.8K, 25分鐘)→0.9K涼亭→(0.9K, 40分鐘)→裡冷登山口",4,臺中市,和平區,1,1,600,"1. 可順遊蝴蝶谷瀑布，於步道3.5公里木樁處轉蝴蝶谷步道，單程約1.7公里，原路往返，來回需約1.5小時。建議可先登頂後至此岔路口，再下行至瀑布，以免因一路爬坡導致體力不堪負荷。
 2. 唐麻丹山傳統上有兩個登山口，一在裡冷部落、一在松鶴部落，裡冷線一路陡上至山頂，松鶴線則多為好走平緩的林道，兩路線間可形成一環狀步道共有多種走法，各人可視體力與時間選擇路線。",,,5.1公里,1305公尺,唐麻丹山裡冷線.gpx
115,桃山瀑布步道,115-1.jpg,"步道散發著松枝的清香，全程林蔭幽幽，彷彿是童話故事般森林裡的場景。
 
 步道緩緩而上，沿途經過的武陵吊橋在秋日染上一片火紅，而橋下的台灣國寶「櫻花鉤吻鮭」正悠游其中；途中的觀景點景色遼闊，可遠眺桃山、雪山山脈，並可俯瞰武陵全景。桃山瀑布於步道盡頭，又稱煙聲瀑布，標高2500公尺，高約80公尺，名列全台六大瀑布之一，雨季過後水量驚人壯觀，抵達瀑布底下，記得在山壁上找找日漸斑駁的「煙聲」二字。",步道散發著松枝的清香，全程林蔭幽幽，彷彿是童話故事般森林裡的場景。,武陵山莊→武陵吊橋→桃山瀑布(折返點)→武陵吊橋→武陵山莊,4,臺中市,和平區,1,0,600,"1.入武陵農場接須購買門票，假日每人NT 160元、平日每人NT 130元；停車費大型車NT 80元、小型車NT 50元、機車NT 10元，詳細購票內容請參考武陵農場網站(https://www.wuling-farm.com.tw/tw/stay/ticket.php)
 
 2.因桃山瀑布步道位於之武陵遊憩區為山區，道路有時會因為豪雨天災受到影響，或是施工管制，民眾出發前建議先撥電武陵管理站25901316確認路況。
 
 3.桃山步道可連結武陵四秀之桃山及池有山登山口。",,,4.3公里,2250公尺,桃山瀑布步道.gpx
116,波津加山步道,116-1.jpg,波津加步道位於大甲溪北岸，在谷關七雄中排行第四，昔日為台電保線道路，林徑旁仍能見到倒臥的老舊木製電桿及固定用鋼索。「波津加」名稱的由來據說是因步道坡度陡峭，許多登山者形容其「坡真陡」（閩南語諧音）。由於高低差約1千公尺，全段幾乎都在爬升，來回時間需6～8小時。,波津加步道位於大甲溪北岸，在谷關七雄中排行第四，昔日為台電保線道路，林徑旁仍能見到倒臥的老舊木製電桿及固定用鋼索。,"捎來步道(東)入口→(0.5K,20分鐘)→885峰觀景亭→(0.5K,10分鐘) →0.5K休息處→(1.7K,90分鐘) →石瀑區→(0.6K,50分鐘)→木造涼亭→(0.8K,60分鐘)→波津加山三角點→(0.8K,40分鐘)→木造涼亭→(0.6K,30分鐘)→石瀑區→(1.7K,45分鐘) →0.5K休息處→(0.5K,20分鐘)→885峰觀景亭→(0.5K,15分鐘) →捎來步道(東)入口",6.33,臺中市,和平區,2,1,830,"1. 波津加步道起點位於捎來步道800公尺涼亭處，欲攀登波津加山須由捎來步道開始健行。
 2. 捎來步道為雙向進出之步道，西側入口位於東關路上的谷關郵局旁，東側入口則位於溫泉巷四季溫泉會館旁。
 3. 波津加山另有一登山口，在大雪山林道43K鞍馬山莊森林浴步道，由上往下走，落差約500公尺，此路線較為輕鬆。
 4. 若體力及時間許可，自山頂原路折返回到登山口時，可取往溫泉文化館方向，接捎來吊橋返回。位在中部橫貫公路上的谷關為名聞遐爾的溫泉區，可以品嚐道地的原住民餐點及泡湯消除疲勞。",,,4.1公里,1770公尺,波津加山(谷關七雄老四).gpx
117,雲嘉大尖山,117-1.jpg,大尖山，又名「尖山母山」，因全省名為大尖山的山岳眾多，習稱此岳為「雲嘉大尖山」。大尖山是阿里山山脈西北稜延伸至清水溪西側的最高峰，與二尖山、馬鞍山、祝壽山相連成嶺，山勢高聳有如一座屏障，是小百岳五嶽的西嶽名山。峰頂視野廣闊，可遠眺阿里山脈、塔山、玉山及雲嘉平原，是觀賞日出、夕陽及雲海的好去處。,大尖山，又名「尖山母山」，因全省名為大尖山的山岳眾多，習稱此岳為「雲嘉大尖山」。,"華山教育農園10-5步道口→(0.5K, 15分鐘)→六角涼亭→(1.3K, 60分鐘)→大尖山→(1K, 30分鐘)→二尖山→(1.2K, 30分鐘)→二尖山觀景台→(1.6K, 30分鐘)→雲208休憩椅→(1.1K, 20分鐘)→華山天梯→(1.1K, 25分鐘)→華山教育農園10-5步道口",3.5,雲林縣,古坑鄉,1,0,550,"登大尖山主要三條步道登山口：
 1.華山10-5步道口：位於雲林縣古坑鄉華山村，149縣道29k處華山教育農園起登，走10-5步道，前段路徑石板階梯，後段為亂石路徑，需抓繩攀向上，沿路多為竹林蔽蔭，但坡度較陡，具有挑戰。
 2.龜仔頭4-1步道口：位於雲林縣古坑鄉華山村，由雲208鄉道龜仔頭起登，走4-1、4-2號步道，經二尖山順著稜線行至大尖山，路線最長，路況較好。
 3.竹仔嶺：位在嘉義縣梅山鄉龍眼村，路線最短。",,,7.8公里,1350公尺,雲嘉大尖山、二尖山步道.gpx
118,貓囒山步道,118-1.jpg,"「日月潭四兄妹」的姐姐─貓囒山海拔1020公尺，步道由台21線的明潭國中或竹石園旁蜿蜒而上，距離不長、遊客不多，卻擁有茶園景觀、日式宿舍、老茶廠、全台第三高的氣象站、可俯瞰日月潭全景和觀賞日出雲海的絕佳位置，2006年還被選為新版的台灣小百岳。
 
 因貓囒山的氣候水土適宜，日治時期便開始引進和廣植阿薩姆紅茶，半山腰的「茶葉改良場」內仍保留了古色古香的檜木茶廠和宿舍群等歷史建築，還有為台灣紅茶貢獻一生的日本技師紀念碑，途經北國情調的錫蘭橄欖樹紅葉步道和多座觀景平台之後，即可抵達視野開闊的日月潭氣象站，這裡是貓囒山的最高點，天氣好時能遠眺九份二山、集集大山、西巒大山和埔里盆地等地區。附近的餐飲、住宿和交通方便，下山後不妨多待一天順遊周邊景點，或是挑戰日月潭其他三兄妹─水社大山、大尖山和後尖山，從不同的高度與角度欣賞水沙連的湖光山色之美。",「日月潭四兄妹」的姐姐─貓囒山海拔1020公尺，步道由台21線的明潭國中或竹石園旁蜿蜒而上，距離不長、遊客不多，卻擁有茶園景觀、日式宿舍、老茶廠、全台第三高的氣象站、可俯瞰日月潭全景和觀賞日出雲海的絕佳位置，2006年還被選為新版的台灣小百岳。,"貓囒山步道口→（1.4K,35分鐘）→茶葉改良場魚池分場→（1.1K,25分鐘）→日月潭氣象站→（0.2K,5分鐘）→貓囒山最高處（涼亭）→（1.3K,30分鐘）→茶葉改良場魚池分場→（1.4K,20分鐘）→貓囒山步道口",2,南投縣,魚池鄉,1,1,500,"1.位於貓囒山頂的日月潭氣象站開放時間是05:30~17:30，天候惡劣時會暫停開放，請遊客不要上山。
 
 2.茶葉改良場魚池分場目前由行政院農委會管理，平時不對外開放，僅接受五人以上團體在兩週前提出公文申請才可入內參觀。",,,1.35公里,1020公尺,貓囒山步道.gpx
119,咬人狗坑登山步道(三汀山),119-1.jpg,"咬人狗坑登山步道是登頂三汀山的主要步道，鄰近都會生活圈，設計規劃完善，適合親子郊遊、健行。
 
 三汀山位於台中盆地東側，是距離台中市區最近的小百岳，山頂平台頗為寬廣，設有瞭望台，近可俯瞰頭汴坑溪、一江橋、大潭仔（台灣潭），遠可眺望台中盆地、大肚台地、鐵砧山及八卦山台地，著名地標如高鐵站、台中市最高大樓「Hotel ONE」等皆一覽無遺，展望極佳，無怪乎被選為小百岳。
 
 除了咬人狗坑登山步道主線外，三汀山周圍另有五條登山步道支線，經由咬人狗坑步道串連，最後皆通往三汀山頂，唯步道支線坡度較陡，前往民眾可視體力自行選擇路線行走。",咬人狗坑登山步道是登頂三汀山的主要步道，鄰近都會生活圈，設計規劃完善，適合親子郊遊、健行。,"一江橋堤防道路登山口→(0.6K, 15分鐘)→大潭仔→(0.2K, 5分鐘)→第一步道叉路→(0.7K, 20分鐘)→第三步道叉路→(0.9K, 25分鐘)→第五步道叉路→(0.7K, 20分鐘)→長青運動公園→(0.4K, 10分鐘)→枕木步道→(0.3K, 10分鐘)→老鼠崎步道叉路→(0.2K, 5分鐘)→三汀山望高寮→(3.9K, 70分鐘)→一江橋堤防道路登山口",3,台中市,太平區,1,0,500,"1.經由咬人狗坑步道登三汀山望高寮後，可接往老鼠崎登山步道（路線長度約2.2公里），經觀雲嶺、武陵殿至坪林國小東側，形成環形健走路線，適合搭公車前往或不想登陡坡者，但路線較長且少遮蔭。
 
 2.埤頭山（海拔486公尺）位於三汀山東南方約0.2公里處，原有一等三角點基石，已遺失；也有人將埤頭山與三汀山視為同一座山，由於兩座山頭十分接近，究竟哪個說法正確難以考據。
 
 3.大潭仔為三汀山西側鄰近頭汴坑溪的水潭，921大地震後因地變化，外形變為台灣形狀，因此又稱台灣潭。由三汀山望高寮俯瞰此潭，形狀相當優美，經由一江橋旁堤防路可通往大潭仔。",,,3.9公里,481公尺,咬人狗坑步道→三汀山▲(20171007).gpx
120,聚興山、新田登山步道,120-1.jpg,聚興山與新田登山步道共有三條步道相接合，其中一號步道由1063階枕木舖設，稍有陡度，每50公尺有設里程碑，沿途樹木蒼鬱茂密，順著步道蜿蜒而上，聚興山尖尖的山頭即呈現在眼前，稜線有幾處展望點，可俯看潭子、北屯市區，以及果園景緻，步道設備完善有彩虹亭、觀景平台、六角亭、觀鷹台與許願池許多休憩涼亭。,聚興山與新田登山步道共有三條步道相接合，其中一號步道由1063階枕木舖設。,"新田登山步道停車場→(0.2K, 5分鐘)→一號步道登山口→(0.4K, 25分鐘)→涼亭→(0.3K, 20分鐘)→聚興觀景台→(0.3K, 20分鐘)→第一水塔→(0.1K, 6分鐘)→聚興山三角點→(0.1K, 6分鐘)→第一水塔→(0.1K, 3分鐘)→六角亭→(0.2K, 5分鐘)→觀景台→(0.6K,13分鐘)→觀鷹台→(0.2K, 7分鐘)→許願池→(0.3K, 7分鐘)→一號步道登山口→(0.2K, 3分鐘)→新田登山步道停車場",2,台中市,潭子區,1,1,500,"1.除了一號登山步道外，尚可由二號登山步道至山頂，此為產業道路，不想太累的朋友，可選擇此步道，約30分鐘可登頂。此外，尚有三號登山步道，為經過許願池續往觀鷹台方向走，回程可由一號或二號折返，這是另一種走法，時間約為120分鐘。
 2.若要特別撿三角點在第一水塔那裡要特別離開步道，穿過果園，才能抵達。",,,3公里,500公尺,聚興山、新田登山步道.gpx
121,荷苞山登山步道,121-1.jpg,"因山形酷似含苞待放的荷花而得名的荷苞山位於雲林的古坑，日據時期，日本人曾在此廣植咖啡樹，所以也有「咖啡山」之稱。由於咖啡樹是半日照植物，當年還種了經濟價值高的百餘株油桐樹來遮蔭，如今已蔚然成林，每年三四月柳丁和咖啡花盛開之後，桐花接著開始綻放，穿梭在白花綠林的步道上，心情格外暢快！
 
 荷苞山登山步道有多個出入口，其中指標最明顯的一處就在建德寺地母廟的停車場旁，前段為沿山稜而建的水泥階，途經鞍部四岔路口和兩座涼亭後即可登頂，海拔雖然不高卻展望良好，能俯瞰斗六、古坑地區和蜿蜒的國道三號與古坑快速公路。從山頂繼續往下步行一段較陡的枕木階之後，可抵達步道另一端的慈龍宮登山口，再走149甲線返回出發點，全程約需兩個小時，途中還能順遊桐花公園、地母廟，或是在古坑咖啡的原產地喝一杯香醇的咖啡，在花香與咖啡香中感受荷苞山之美。",因山形酷似含苞待放的荷花而得名的荷苞山位於雲林的古坑，日據時期，日本人曾在此廣植咖啡樹，所以也有「咖啡山」之稱。,"地母廟登山口→（0.8K,35分鐘）→鞍部四岔路→（0.4K,10分鐘）→荷苞山→（0.8K,30分鐘）→慈龍宮登山口→（1K,25分鐘）→產道登山口→（0.4K,10分鐘）→地母廟牌樓→（0.4K,10分鐘）→地母廟登山口",2,雲林縣,古坑鄉,1,0,500,"1.除了建德寺地母廟旁的登山口之外，149甲線上還有另外兩個：一是5.6K處的慈龍宮登山口；二是6.5K處的產業道路登山口，可通往稜線上的鞍部四岔路，續行石階步道即可抵達荷苞山。
 
 2.本區蚊蟲較多，最好隨身攜帶防蚊用品、並穿著長袖衣褲。",,,3.8公里,265公尺,荷苞山登山步道.gpx
122,古坑水濂洞瀑布步道,122-1.jpg,"「水濂洞」、「幽情谷」、「青蛙石」為草嶺十景其中的三景。
 
 「水濂洞」為懸谷式瀑布高約20公尺，雨季時瀑布傾瀉而下有如一幅水幕，而得其名。水濂洞曾在921地震時，受到新草嶺潭的湖水高漲而淹沒，又於2004年72水災後，在新草嶺潭湖消失後而再度露出，近年地方政府整修步道，才能再度一親芳澤。
 
 從仙霞嶺入口沿著石階蜿蜒而下，兩旁樹蔭翠綠，步道平整好走，約10分鐘即與「幽情谷」相接，欣賞河谷中特殊的「壺穴」地形景觀，宛若青蛙跳河的「青蛙石」，岩壁因受長期風化，密佈蜂窩狀小孔的「蜂巢岩」，以及鐘乳石景觀「奇妙洞」，步道高點可遠眺豐山村蛟龍瀑布及清水溪，可飽覽豐富的地質景觀。",「水濂洞」、「幽情谷」、「青蛙石」為草嶺十景其中的三景。,"仙霞嶺餐廳→(0.4K, 10分鐘)→幽情谷→(0.2K, 10分鐘)→青蛙石、蜂巢岩、奇妙洞→(0.1K, 5分鐘)→水濂洞→原路折返→(0.1K, 5分鐘)→青蛙石、蜂巢岩、奇妙洞→(0.2K, 10分鐘)→幽情谷→(0.4K, 10分鐘)→仙霞嶺餐廳",0.83,雲林縣,古坑鄉,1,1,500,"1.步道可能長有青苔，請小心行走。
 2.大雨前後請勿前往。
 3.部份步道仍在整修，請注意安全。",,,0.7公里,700公尺,古坑水濂洞瀑布步道.gpx
123,松柏嶺登廟步道,123-1.jpg,"松柏嶺登廟步道，也稱豐柏生態步道，早期是彰化縣二水鄉通往南投名間鄉松柏嶺的買賣道路，近年漸漸變成愛好健行運動者的步道。
 
 步道全程是柏油路及階梯，但沿途綠樹成蔭，有數座涼亭休憩設施，除了接近受天宮附近較為陡峭外，其他路段坡度平緩，適宜大眾登山健行。動植物生態豐富，台灣獼猴出沒其間，尤其是「賞猿台」附近數量最多；並設置有植物、蝴蝶、鳥類等生態的解說牌，可做為戶外教學。
 
 步道上方盡頭是松柏嶺受天宮，視野極佳，往西遠眺可將田中、二水、溪州的鄉村風景盡收眼底。",松柏嶺登廟步道，也稱豐柏生態步道，早期是彰化縣二水鄉通往南投名間鄉松柏嶺的買賣道路，近年漸漸變成愛好健行運動者的步道。,"豐柏廣場→(0.5K, 15分鐘)→觀山亭(第1涼亭)→(0.6K, 15分鐘)→賞猿台(第3涼亭)→(0.4K, 10分鐘)→第4涼亭→(0.2K, 10分鐘)→松柏嶺受天宮",0.83,彰化縣,二水鄉,1,0,500,"1.松柏嶺登廟步道北方有另一條坑內坑步道，是一條早期居民上受天宮進香，走出來的「進香古道」，坑內坑步道由縣道137路口起至松柏嶺受天宮約2.5K，上坡約60分，下坡45分，可與松柏嶺登廟步道作環形串連。
 
 2.松柏坑山位於受天宮東南方約2公里，又稱獅子頭山，海拔430公尺，山頂有二等三角點No.1067，基石位於茶園中，小百岳編號051。",,,1.7公里,390公尺,松柏嶺登廟步道.gpx
124,捎來步道,124-1.jpg,"捎來步道位於台中市和平區谷關地，步道名稱以當地部落頭目之名發音取為「捎來」。
 
 步道有二處登山口，分別經過谷關吊橋及捎來吊橋，沿途林蔭茂密，遠山青翠，綠意盎然，可欣賞大甲溪風光，溫泉飯店林立，谷關風光盡收眼底，春天櫻花嬌艷綻放，秋天楓紅繽紛，景色美不勝收。
 
 梢來吊橋出口連接谷關溫泉公園，有免費溫泉泡腳池。",捎來步道位於台中市和平區谷關地，步道名稱以當地部落頭目之名發音取為「捎來」。,"溫泉桂花巷入口→(0.1K, 3分鐘)→谷關吊橋→(0.3K, 10分鐘)→捎來步道登山口(四季溫泉)→(0.5K, 22分鐘)→捎來步道高點觀景亭→(0.7K, 15分鐘)→捎來吊橋→(0.4K, 10分鐘)→溫泉桂花巷入口",1,台中市,和平區,1,1,500,"1.部份路段較為陡峭，年長、年幼體弱者請衡量自身體力。
 2.捎來步道高點觀景亭再往前行，可銜接波津加步道，此路段更加陡峭，適合有登山經驗者前往，一般遊客需量力而為。",,,2公里,851公尺,捎來步道.gpx
125,橫山步道,125-1.jpg,"橫山為八卦山脈最高峰，台灣小百岳之一，山頂有兩顆三角點和八卦山制高點勒石，附近的觀日平台展望極佳，可俯瞰彰化平原的平疇綠野和高鐵飛馳而過的景觀，天氣晴朗時能遠眺玉山群峰，每年春分前後，還有機會觀賞到灰面鵟鷹遨翔天際的英姿，其餘季節也很適合賞鷹。
 
 橫山步道又名觀日步道，全長僅一公里多，可以歷史悠久、交通方便且設施完善的清水岩寺為出發點，經由長青自行車道（挑戰路線）、山湖步道上下山，或是結合清水岩步道群中的觀音山、中央嶺步道或挑鹽古道（十八彎）一起走，甚至更遠的猴探井步道都能形成不同的環狀路線。此外，也可以選擇在串連各步道的長青自行車道騎鐵馬上山、挑戰腿力；時間不夠或有老弱同行者，亦可開車直抵139乙縣道上的登山口輕鬆登頂賞景，是一條可長可短、可騎可走、老少咸宜的小百岳步道。",橫山為八卦山脈最高峰，台灣小百岳之一，山頂有兩顆三角點和八卦山制高點勒石，附近的觀日平台展望極佳，可俯瞰彰化平原的平疇綠野和高鐵飛馳而過的景觀，天氣晴朗時能遠眺玉山群峰，每年春分前後，還有機會觀賞到灰面鵟鷹遨翔天際的英姿，其餘季節也很適合賞鷹。,"清水岩寺→（0.7K,15分鐘）→長青自行車道口（挑戰路線）→（2.6K,50分鐘）→橫山步道口（139乙縣道）→（0.8K,15分鐘）→橫山→（0.4K,10分鐘）→山湖步道口（139乙縣道）→（3K,60分鐘）→清水岩寺",2.5,彰化縣,社頭鄉,1,0,500,"1.橫山步道在139乙縣道約1.9K處有一捷徑登山口，循木棧道上山只要十多分鐘即可登頂；另外在139乙縣道約0.7K處也有入口，此處有步道指標與涼亭。
 
 2.山頂的二等三角點和三等三角點基石相距約80公尺，皆位於無視野的檳榔園中，有山友稱之為尖山湖山，但大部分將此兩顆基石統稱為橫山。",,,7.5公里,443公尺,橫山.gpx
